agency_code,agency,office_code,office,dept_code,dept,fund,approp
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1201,OFFICE OF ASSISTANT SECRETARY           ,General Fund,199469
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1202,WEIGHTS AND MEASURES                    ,General Fund,429516
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1202,WEIGHTS AND MEASURES                    ,Special Fund,1766221
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1203,FOOD QUALITY ASSURANCE                  ,General Fund,148027
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1203,FOOD QUALITY ASSURANCE                  ,Special Fund,1658039
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1203,FOOD QUALITY ASSURANCE                  ,Federal Fund,146932
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1204,MD AGRICULTURAL STATISTICS SERVICES     ,General Fund,21000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1204,MD AGRICULTURAL STATISTICS SERVICES     ,Federal Fund,8000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1204,MD AGRICULTURAL STATISTICS SERVICES     ,Reimbursable Fund,4500
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1205,ANIMAL HEALTH                           ,General Fund,2267820
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1205,ANIMAL HEALTH                           ,Special Fund,415478
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1205,ANIMAL HEALTH                           ,Federal Fund,388511
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1207,STATE BOARD OF VETERINARY MEDICAL EXAMIN,General Fund,167000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1207,STATE BOARD OF VETERINARY MEDICAL EXAMIN,Special Fund,573671
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1207,STATE BOARD OF VETERINARY MEDICAL EXAMIN,Special Fund,600000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1208,HORSE INDUSTRY BOARD                    ,Special Fund,341202
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1210,MARKETING AND AGRICULTURE DEVELOPMENT   ,General Fund,579334
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1210,MARKETING AND AGRICULTURE DEVELOPMENT   ,Special Fund,4315000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1210,MARKETING AND AGRICULTURE DEVELOPMENT   ,Federal Fund,1700619
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1210,MARKETING AND AGRICULTURE DEVELOPMENT   ,Reimbursable Fund,51000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1211,MD AGRICULTURE FAIR BOARD               ,Special Fund,1459866
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1213,TOBACCO TRANSITION PROGRAM              ,Special Fund,319000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1218,RURAL MARYLAND COUNCIL                  ,General Fund,167000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1219,MD AGRICULTURAL & RURAL DEV ASSIST FUND ,General Fund,167000
L00,DEPARTMENT OF AGRICULTURE ,L00A12,"OFFICE OF MARKETING, ANIMAL INDUSTRIES & CONSUMER",A1220,AGRIC & RESOURCES BASED INDUST DEV CORP ,General Fund,2875000
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1401,OFFICE OF THE ASSISTANT SECRETARY       ,General Fund,190908
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1402,FOREST PEST MANAGEMENT                  ,General Fund,1234854
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1402,FOREST PEST MANAGEMENT                  ,Special Fund,174133
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1402,FOREST PEST MANAGEMENT                  ,Federal Fund,157956
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1403,MOSQUITO CONTROL                        ,General Fund,1003414
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1403,MOSQUITO CONTROL                        ,Special Fund,1591256
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1403,MOSQUITO CONTROL                        ,Reimbursable Fund,5000
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1404,PESTICIDE REGULATION                    ,Special Fund,691821
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1404,PESTICIDE REGULATION                    ,Federal Fund,323515
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1405,PLANT PROTECTION AND WEED MANAGEMENT    ,General Fund,1005952
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1405,PLANT PROTECTION AND WEED MANAGEMENT    ,Special Fund,226336
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1405,PLANT PROTECTION AND WEED MANAGEMENT    ,Federal Fund,462020
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1405,PLANT PROTECTION AND WEED MANAGEMENT    ,Reimbursable Fund,24285
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1406,TURF AND SEED                           ,General Fund,784049
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1406,TURF AND SEED                           ,Special Fund,279116
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1409,STATE CHEMIST                           ,Special Fund,2387070
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1409,STATE CHEMIST                           ,Federal Fund,272891
L00,DEPARTMENT OF AGRICULTURE ,L00A14,OFFICE OF PLANT INDUSTRIES AND PEST MANAGEMENT ,A1409,STATE CHEMIST                           ,Reimbursable Fund,19850
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1501,OFFICE OF THE ASSISTANT SECRETARY       ,General Fund,299688
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1502,PROGRAM PLANNING & DEVELOPMENT          ,General Fund,401409
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1502,PROGRAM PLANNING & DEVELOPMENT          ,Special Fund,15000
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1502,PROGRAM PLANNING & DEVELOPMENT          ,Reimbursable Fund,88037
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1503,RESOURCE CONSERVATION OPERATIONS        ,General Fund,8543850
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1503,RESOURCE CONSERVATION OPERATIONS        ,Special Fund,241864
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1503,RESOURCE CONSERVATION OPERATIONS        ,Federal Fund,1722272
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1503,RESOURCE CONSERVATION OPERATIONS        ,Reimbursable Fund,479890
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1504,CONSERVATION GRANTS                     ,General Fund,857878
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1504,CONSERVATION GRANTS                     ,Special Fund,10942401
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1504,CONSERVATION GRANTS                     ,Reimbursable Fund,276991
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1506,NUTRIENT MANAGEMENT                     ,General Fund,1530280
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1506,NUTRIENT MANAGEMENT                     ,Special Fund,50000
L00,DEPARTMENT OF AGRICULTURE ,L00A15,OFFICE OF RESOURCE CONSERVATION ,A1506,NUTRIENT MANAGEMENT                     ,Reimbursable Fund,1248691
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00A01,DHMH-OFFICE OF THE SECRETARY ,A0101,EXECUTIVE DIRECTION                     ,General Fund,10429360
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00A01,DHMH-OFFICE OF THE SECRETARY ,A0101,EXECUTIVE DIRECTION                     ,Special Fund,5000
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00A01,DHMH-OFFICE OF THE SECRETARY ,A0101,EXECUTIVE DIRECTION                     ,Federal Fund,2147596
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00A01,DHMH-OFFICE OF THE SECRETARY ,A0101,EXECUTIVE DIRECTION                     ,Reimbursable Fund,1259930
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00A01,DHMH-OFFICE OF THE SECRETARY ,A0102,OPERATIONS                              ,General Fund,14566678
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00A01,DHMH-OFFICE OF THE SECRETARY ,A0102,OPERATIONS                              ,Federal Fund,13937327
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00A01,DHMH-OFFICE OF THE SECRETARY ,A0102,OPERATIONS                              ,Reimbursable Fund,6584795
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00A01,DHMH-OFFICE OF THE SECRETARY ,A0108,MAJOR INFORMATION DEVELOPMENT PROJECTS  ,Federal Fund,439843
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00B01,REGULATORY SERVICES ,B0103,OFFICE OF HEALTH CARE QUALITY           ,General Fund,11082289
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00B01,REGULATORY SERVICES ,B0103,OFFICE OF HEALTH CARE QUALITY           ,Special Fund,186487
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00B01,REGULATORY SERVICES ,B0103,OFFICE OF HEALTH CARE QUALITY           ,Federal Fund,7249153
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00B01,REGULATORY SERVICES ,B0104,HEALTH PROFESSIONALS BOARDS AND COMMISS.,General Fund,383145
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00B01,REGULATORY SERVICES ,B0104,HEALTH PROFESSIONALS BOARDS AND COMMISS.,Special Fund,13025305
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00B01,REGULATORY SERVICES ,B0104,HEALTH PROFESSIONALS BOARDS AND COMMISS.,Reimbursable Fund,483050
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00B01,REGULATORY SERVICES ,B0105,BOARD OF NURSING                        ,Special Fund,8475328
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00B01,REGULATORY SERVICES ,B0106,MARYLAND BOARD OF PHYSICIANS (MBP)      ,Special Fund,9530167
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F01,DEPUTY SECRETARY FOR PUBLIC HEALTH SERVICES ,F0101,EXECUTIVE DIRECTION                     ,General Fund,5200155
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F01,DEPUTY SECRETARY FOR PUBLIC HEALTH SERVICES ,F0101,EXECUTIVE DIRECTION                     ,Special Fund,410000
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F01,DEPUTY SECRETARY FOR PUBLIC HEALTH SERVICES ,F0101,EXECUTIVE DIRECTION                     ,Federal Fund,989748
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F01,DEPUTY SECRETARY FOR PUBLIC HEALTH SERVICES ,F0101,EXECUTIVE DIRECTION                     ,Reimbursable Fund,199350
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F02,COMMUNITY AND PUBLIC HEALTH ADMINISTRATION ,F0201,HEALTH SYSTEMS & INFRASTRUCTURE SERVICES,General Fund,1476475
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F02,COMMUNITY AND PUBLIC HEALTH ADMINISTRATION ,F0201,HEALTH SYSTEMS & INFRASTRUCTURE SERVICES,Special Fund,26334
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F02,COMMUNITY AND PUBLIC HEALTH ADMINISTRATION ,F0201,HEALTH SYSTEMS & INFRASTRUCTURE SERVICES,Federal Fund,1074446
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F02,COMMUNITY AND PUBLIC HEALTH ADMINISTRATION ,F0207,CORE PUBLIC HEALTH SERVICES             ,General Fund,40048623
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F02,COMMUNITY AND PUBLIC HEALTH ADMINISTRATION ,F0207,CORE PUBLIC HEALTH SERVICES             ,Federal Fund,4493000
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0301,INFECTIOUS DISEASE & ENVIRONMENTAL HEALT,General Fund,14416150
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0301,INFECTIOUS DISEASE & ENVIRONMENTAL HEALT,Special Fund,37572979
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0301,INFECTIOUS DISEASE & ENVIRONMENTAL HEALT,Special Fund,2000000
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0301,INFECTIOUS DISEASE & ENVIRONMENTAL HEALT,Federal Fund,67969851
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0301,INFECTIOUS DISEASE & ENVIRONMENTAL HEALT,Reimbursable Fund,2051169
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0304,FAMILY HEALTH & CHRONIC DISEASE SERVICES,General Fund,38870311
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0304,FAMILY HEALTH & CHRONIC DISEASE SERVICES,General Fund,500000
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0304,FAMILY HEALTH & CHRONIC DISEASE SERVICES,Special Fund,48386574
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F03,FAMILY HEALTH ADMINISTRATION ,F0304,FAMILY HEALTH & CHRONIC DISEASE SERVICES,Federal Fund,147099985
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F05,OFFICE OF THE CHIEF MEDICAL EXAMINER ,F0501,POST MORTEM EXAMINING SERVICES          ,General Fund,10855003
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F05,OFFICE OF THE CHIEF MEDICAL EXAMINER ,F0501,POST MORTEM EXAMINING SERVICES          ,Federal Fund,216692
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F05,OFFICE OF THE CHIEF MEDICAL EXAMINER ,F0501,POST MORTEM EXAMINING SERVICES          ,Reimbursable Fund,92010
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F06,OFFICE OF PREPAREDNESS AND RESPONSE ,F0601,OFFICE OF PREPAREDNESS & RESPONSE       ,General Fund,363000
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00F06,OFFICE OF PREPAREDNESS AND RESPONSE ,F0601,OFFICE OF PREPAREDNESS & RESPONSE       ,Federal Fund,15969078
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00I03,WESTERN MARYLAND CENTER ,I0301,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,23200182
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00I03,WESTERN MARYLAND CENTER ,I0301,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,1265357
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00I03,WESTERN MARYLAND CENTER ,I0301,SERVICES AND INSTITUTIONAL OPERATIONS   ,Reimbursable Fund,798951
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00I04,DEER'S HEAD CENTER ,I0401,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,19782837
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00I04,DEER'S HEAD CENTER ,I0401,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,3156625
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00J02,LABORATORIES ADMINISTRATION ,J0201,LABORATORY SERVICES                     ,General Fund,29430961
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00J02,LABORATORIES ADMINISTRATION ,J0201,LABORATORY SERVICES                     ,Special Fund,533670
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00J02,LABORATORIES ADMINISTRATION ,J0201,LABORATORY SERVICES                     ,Federal Fund,3258830
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00J02,LABORATORIES ADMINISTRATION ,J0201,LABORATORY SERVICES                     ,Reimbursable Fund,509159
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00K01,DEPUTY SECRETARY FOR BEHAVIORAL HEALTH AND DISABILITIES,K0101,EXECUTIVE DIRECTION                     ,General Fund,2088645
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00K01,DEPUTY SECRETARY FOR BEHAVIORAL HEALTH AND DISABILITIES,K0101,EXECUTIVE DIRECTION                     ,Reimbursable Fund,139998
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00K02,ALCOHOL AND DRUG ABUSE ADMINISTRATION ,K0201,ALCOHOL AND DRUG ABUSE ADMINISTRATION   ,General Fund,88084463
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00K02,ALCOHOL AND DRUG ABUSE ADMINISTRATION ,K0201,ALCOHOL AND DRUG ABUSE ADMINISTRATION   ,Special Fund,24529713
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00K02,ALCOHOL AND DRUG ABUSE ADMINISTRATION ,K0201,ALCOHOL AND DRUG ABUSE ADMINISTRATION   ,Federal Fund,35375037
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00K02,ALCOHOL AND DRUG ABUSE ADMINISTRATION ,K0201,ALCOHOL AND DRUG ABUSE ADMINISTRATION   ,Reimbursable Fund,6016049
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0101,PROGRAM DIRECTION                       ,General Fund,6372381
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0101,PROGRAM DIRECTION                       ,Federal Fund,2725511
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0101,PROGRAM DIRECTION                       ,Reimbursable Fund,110760
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0102,COMMUNITY SERVICES                      ,General Fund,73430124
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0102,COMMUNITY SERVICES                      ,Special Fund,6626641
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0102,COMMUNITY SERVICES                      ,Federal Fund,39337261
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0102,COMMUNITY SERVICES                      ,Reimbursable Fund,1977000
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0103,COMMUNITY SERVICES/MEDICAID RECIPIENTS  ,General Fund,366015347
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0103,COMMUNITY SERVICES/MEDICAID RECIPIENTS  ,Special Fund,11114687
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0103,COMMUNITY SERVICES/MEDICAID RECIPIENTS  ,Federal Fund,365839052
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L03,WALTER P. CARTER COMMUNITY MENTAL HEALTH CENTER ,L0301,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,51090
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L04,THOMAS B. FINAN HOSPITAL CENTER ,L0401,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,17713926
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L04,THOMAS B. FINAN HOSPITAL CENTER ,L0401,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,1112899
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L05,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-BA,L0501,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,11015804
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L05,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-BA,L0501,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,1909399
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L05,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-BA,L0501,SERVICES AND INSTITUTIONAL OPERATIONS   ,Federal Fund,74992
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L06,CROWNSVILLE HOSPITAL CENTER ,L0601,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,604303
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L06,CROWNSVILLE HOSPITAL CENTER ,L0601,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,250658
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L07,EASTERN SHORE HOSPITAL CENTER ,L0701,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,18603813
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L07,EASTERN SHORE HOSPITAL CENTER ,L0701,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,13634
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L08,SPRINGFIELD HOSPITAL CENTER ,L0801,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,70549950
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L08,SPRINGFIELD HOSPITAL CENTER ,L0801,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,260146
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L08,SPRINGFIELD HOSPITAL CENTER ,L0801,SERVICES AND INSTITUTIONAL OPERATIONS   ,Reimbursable Fund,323344
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L09,SPRING GROVE HOSPITAL CENTER ,L0901,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,75165923
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L09,SPRING GROVE HOSPITAL CENTER ,L0901,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,2584784
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L09,SPRING GROVE HOSPITAL CENTER ,L0901,SERVICES AND INSTITUTIONAL OPERATIONS   ,Federal Fund,22251
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L09,SPRING GROVE HOSPITAL CENTER ,L0901,SERVICES AND INSTITUTIONAL OPERATIONS   ,Reimbursable Fund,1019640
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L10,CLIFTON T. PERKINS HOSPITAL CENTER ,L1001,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,55373168
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L10,CLIFTON T. PERKINS HOSPITAL CENTER ,L1001,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,128545
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L10,CLIFTON T. PERKINS HOSPITAL CENTER ,L1001,SERVICES AND INSTITUTIONAL OPERATIONS   ,Reimbursable Fund,157661
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L11,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-MO,L1101,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,10255213
