agency_code,agency,office_code,office,dept_code,dept,fund,approp
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0115,JUVENILE SERVICES EDUCATION PROGRAM     ,Federal Fund,935815
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0117,DIV OF LIBRARY DEVELOPMENT & SERVICES   ,General Fund,540569
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0117,DIV OF LIBRARY DEVELOPMENT & SERVICES   ,Federal Fund,1857048
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0118,DIVISION OF EDUCATOR EFFECTIVENESS      ,General Fund,2452717
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0118,DIVISION OF EDUCATOR EFFECTIVENESS      ,Special Fund,210557
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0118,DIVISION OF EDUCATOR EFFECTIVENESS      ,Federal Fund,180936
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0120,DIV OF REHABILITATION SERVICES-HQ       ,General Fund,1564560
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0120,DIV OF REHABILITATION SERVICES-HQ       ,Special Fund,90580
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0120,DIV OF REHABILITATION SERVICES-HQ       ,Federal Fund,8676909
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0121,DIVISION OF REHAB SERV-CLIENT SERVICES  ,General Fund,9989652
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0121,DIVISION OF REHAB SERV-CLIENT SERVICES  ,Federal Fund,28569877
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0122,DIV OF REHAB SERVICES- WORKFOCE & TECHNO,General Fund,1570465
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0122,DIV OF REHAB SERVICES- WORKFOCE & TECHNO,Federal Fund,7655400
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0123,DIV OF REHAB SERV-DISABILITY DETERMINATI,Federal Fund,36439487
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0124,DIV OF REHAB/BLINDNESS & VISION SERVICE ,General Fund,948085
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0124,DIV OF REHAB/BLINDNESS & VISION SERVICE ,Special Fund,3236610
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0124,DIV OF REHAB/BLINDNESS & VISION SERVICE ,Federal Fund,3936122
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0201,STATE SHARE OF FOUNDATION PROGRAM       ,General Fund,2681321804
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0201,STATE SHARE OF FOUNDATION PROGRAM       ,Special Fund,407287482
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0202,COMPENSATORY EDUCATION                  ,General Fund,1251675638
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0203,AID FOR LOCAL EMPLOYEE FRINGE BENEFITS  ,General Fund,757603298
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0204,CHILDREN AT RISK                        ,General Fund,10146460
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0204,CHILDREN AT RISK                        ,Special Fund,4400000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0204,CHILDREN AT RISK                        ,Federal Fund,17364453
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0205,FORMULA PROGRAMS                        ,General Fund,3881000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0206,MARYLAND PREKINDERGARTEN EXPANSION PROGRAM,General Fund,4300000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0207,STUDENTS WITH DISABILITIES              ,General Fund,405053968
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0208,ASSIST TO STATE FOR ED STUDENTS W/DISABI,Federal Fund,201898733
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0209,GIFTED AND TALENTED                     ,Federal Fund,916850
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0212,EDUCATIONALLY DEPRIVED CHILDREN         ,Federal Fund,207414579
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0213,INNOVATE PROGRAMS                       ,General Fund,13492000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0213,INNOVATE PROGRAMS                       ,Federal Fund,186028
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0215,LANGUAGE ASSISTANCE                     ,Federal Fund,9820000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0218,CAREER AND TECHNOLOGY EDUCATION         ,Federal Fund,12800461
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0224,LIMITED ENGLISH PROFICIENT              ,General Fund,197658807
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0225,GUARANTEED TAX BASE                     ,General Fund,59390154
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0227,FOOD SERVICES PROGRAM                   ,General Fund,11236664
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0227,FOOD SERVICES PROGRAM                   ,Special Fund,25000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0227,FOOD SERVICES PROGRAM                   ,Federal Fund,308611100
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0231,PUBLIC LIBRARIES                        ,General Fund,34446212
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0231,PUBLIC LIBRARIES                        ,Federal Fund,600000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0232,STATE LIBRARY NETWORK                   ,General Fund,16323271
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0239,TRANSPORTATION                          ,General Fund,258379692
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0252,SCIENCE AND MATH EDUCATION INITITATIVE  ,General Fund,2621230
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0252,SCIENCE AND MATH EDUCATION INITITATIVE  ,Federal Fund,1455000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0255,TEACHER DEVELOPMENT                     ,General Fund,13000000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0255,TEACHER DEVELOPMENT                     ,Special Fund,300000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0255,TEACHER DEVELOPMENT                     ,Federal Fund,33500000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0257,TRANSITIONAL EDUCATION FUNDING          ,General Fund,10575000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0257,TRANSITIONAL EDUCATION FUNDING          ,Special Fund,165000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0258,HEAD START                              ,General Fund,1800000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0259,CHILD CARE SUBSIDY PROGRAM              ,General Fund,37847835
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0259,CHILD CARE SUBSIDY PROGRAM              ,Federal Fund,45106764
R00,STATE DEPARTMENT OF EDUCATION ,R00A03,FUNDING FOR EDUCATIONAL ORGANIZATIONS,A0301,MARYLAND SCHOOL FOR THE BLIND           ,General Fund,19365845
R00,STATE DEPARTMENT OF EDUCATION ,R00A03,FUNDING FOR EDUCATIONAL ORGANIZATIONS,A0302,BLIND INDUSTRIES AND SERVICES OF MD     ,General Fund,531115
R00,STATE DEPARTMENT OF EDUCATION ,R00A03,FUNDING FOR EDUCATIONAL ORGANIZATIONS,A0303,OTHER INSTITUTIONS                      ,General Fund,6181446
R00,STATE DEPARTMENT OF EDUCATION ,R00A03,FUNDING FOR EDUCATIONAL ORGANIZATIONS,A0304,AID TO NON-PUBLIC SCHOOLS               ,Special Fund,6040000
R00,STATE DEPARTMENT OF EDUCATION ,R00A04,CHILDREN'S CABINET INTERAGENCY FUND ,A0401,CHILDREN'S CABINET INTERAGENCY FUND     ,General Fund,21839072
R00,STATE DEPARTMENT OF EDUCATION ,R00A05,MARYLAND LONGITUDINAL DATA SYSTEM CENTER ,A0501,MARYLAND LONGITUDINAL SYSTEM CENTER-MLDC,General Fund,2151268
R00,STATE DEPARTMENT OF EDUCATION ,R00A05,MARYLAND LONGITUDINAL DATA SYSTEM CENTER ,A0501,MARYLAND LONGITUDINAL SYSTEM CENTER-MLDC,Federal Fund,163000
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0001,EXECUTIVE DIRECTION & CONTROL           ,Special Fund,806787
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0002,ADMINISTRATION AND SUPPORT SERVICES     ,General Fund,8001917
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0002,ADMINISTRATION AND SUPPORT SERVICES     ,Special Fund,1257232
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0003,BROADCASTING                            ,Special Fund,10187189
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0003,BROADCASTING                            ,Federal Fund,475553
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0004,CONNTENT ENTERPRISES                    ,Special Fund,5265170
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0004,CONNTENT ENTERPRISES                    ,Federal Fund,492845
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0001,GENERAL ADMINISTRATION                  ,General Fund,5343653
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0001,GENERAL ADMINISTRATION                  ,Special Fund,723374
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0001,GENERAL ADMINISTRATION                  ,Federal Fund,470309
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0002,COLLEGE PREPARATION                     ,General Fund,750000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0003,AID TO NON-PUBLIC INSTITUTIONS          ,General Fund,44422240
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0005,AID TO COMMUNITY COLLEGES               ,General Fund,242732222
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0006,COMMUNITY COLLEGE FRINGE BENEFITS       ,General Fund,54593676
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0007,EDUCATIONAL GRANTS                      ,General Fund,9660250
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0007,EDUCATIONAL GRANTS                      ,Federal Fund,3100000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0010,EDUCATIONAL EXCELLENCE AWARDS           ,General Fund,77008868
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0012,SENATORIAL SCHOLARSHIPS                 ,General Fund,6486000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0014,EDWARD T CONROY MEMORIAL SCHOLARSHIP PRG,General Fund,570474
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0015,DELEGATE SCHOLARSHIPS                   ,General Fund,5625000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0016,C.W. RILEY FIRE & EMERG TUITION REIMBURS,Special Fund,358000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0017,PROFESSIONAL SCHOOL SCHOLARSHIPS        ,General Fund,1174473
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0020,DISTINQUISHED SCHOLAR PROGRAM           ,General Fund,771000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0021,JACK TOLBERT MEMORIAL SCHOLARSHIPS      ,General Fund,200000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0026,LOAN ASSISTANCE REPAYMENT PROGRAM       ,General Fund,1492895
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0028,MARYLAND LOAN ASSISTANCE REPAYMENT PROG ,Special Fund,1032282
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0033,PART-TIME GRANTS                        ,General Fund,5087780
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0036,WORKFORCE SHORTAGE STUDENT ASSIST GRANTS,General Fund,1254775
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0037,VETERANS OF AFGHANISTAN & IRAQ SCHOLARSH,General Fund,750000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0038,NURSE SERVICE PROGRAM II                ,Special Fund,15486668
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0039,HEALTH MANPOWER INCENTIVE PROGRAM       ,Special Fund,2000000
R75,SUPPORT FOR ST OPERATED INST OF HIGHER EDUCATION ,R75T00,HIGHER EDUCATION INSTITUTIONS,T0001,SUPPORT FOR STATE HIGHER EDUC INSTITUTIO,General Fund,1323919181
R75,SUPPORT FOR ST OPERATED INST OF HIGHER EDUCATION ,R75T00,HIGHER EDUCATION INSTITUTIONS,T0001,SUPPORT FOR STATE HIGHER EDUC INSTITUTIO,Special Fund,68715101
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E01,MARYLAND SCHOOL FOR THE DEAF-FREDERICK CAMPUS ,E0100,FREDERICK CAMPUS                        ,General Fund,20468076
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E01,MARYLAND SCHOOL FOR THE DEAF-FREDERICK CAMPUS ,E0100,FREDERICK CAMPUS                        ,Special Fund,208816
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E01,MARYLAND SCHOOL FOR THE DEAF-FREDERICK CAMPUS ,E0100,FREDERICK CAMPUS                        ,Federal Fund,170618
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E02,MARYLAND SCHOOL FOR THE DEAF-COLUMBIA CAMPUS ,E0200,COLUMBIA CAMPUS                         ,General Fund,9332788
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E02,MARYLAND SCHOOL FOR THE DEAF-COLUMBIA CAMPUS ,E0200,COLUMBIA CAMPUS                         ,Special Fund,116118
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E02,MARYLAND SCHOOL FOR THE DEAF-COLUMBIA CAMPUS ,E0200,COLUMBIA CAMPUS                         ,Federal Fund,365639
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2001,SECRETARIAT SERVICES                    ,Special Fund,2786068
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2001,SECRETARIAT SERVICES                    ,Federal Fund,770703
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2003,OFFICE OF MANAGEMENT SERVICES           ,Special Fund,2313222
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2003,OFFICE OF MANAGEMENT SERVICES           ,Federal Fund,1277719
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2201,MARYLAND HOUSING FUND                   ,Special Fund,436549
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2202,ASSET MANAGEMENT                        ,Special Fund,4882284
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2202,ASSET MANAGEMENT                        ,Federal Fund,102027
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2203,MARYLAND BUILDING CODES                 ,Special Fund,713774
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2401,NEIGHBORHOOD REVITALIZATION             ,General Fund,3210000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2401,NEIGHBORHOOD REVITALIZATION             ,Special Fund,10191459
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2401,NEIGHBORHOOD REVITALIZATION             ,Federal Fund,11985671
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2402,NEIGHBORHOOD BUSINESS DEVELOPMENT-CAP   ,Special Fund,1950000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2402,NEIGHBORHOOD BUSINESS DEVELOPMENT-CAP   ,Federal Fund,10000000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2501,ADMINISTRATION                          ,Special Fund,3113497
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2502,HOUSING DEVELOPMENT PROGRAMS            ,Special Fund,4105627
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2502,HOUSING DEVELOPMENT PROGRAMS            ,Federal Fund,445000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2503,HOME OWNERSHIP PROGRAM                  ,Special Fund,5273051
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2503,HOME OWNERSHIP PROGRAM                  ,Federal Fund,354756
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2504,SPECIAL LOAN PROGRAMS                   ,Special Fund,28739802
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2504,SPECIAL LOAN PROGRAMS                   ,Federal Fund,2704709
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2505,RENTAL SERVICE PROGRAMS                 ,General Fund,1700000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2505,RENTAL SERVICE PROGRAMS                 ,Special Fund,524150
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2505,RENTAL SERVICE PROGRAMS                 ,Federal Fund,225684270
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2507,RENTAL HOUSING PROGRAMS - CAPITAL APPN  ,Special Fund,24275000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2507,RENTAL HOUSING PROGRAMS - CAPITAL APPN  ,Federal Fund,3225000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2508,HOMEOWNERSHIP PROGRAMS - CAPITAL APPN   ,Special Fund,1000000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2508,HOMEOWNERSHIP PROGRAMS - CAPITAL APPN   ,Federal Fund,700000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2509,SPECIAL LOAN PROGRAMS - CAPITAL APPN    ,Special Fund,800000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2509,SPECIAL LOAN PROGRAMS - CAPITAL APPN    ,Federal Fund,3000000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2514,MD BRAC PROGRAM- CAPITAL APPN           ,Special Fund,3000000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2601,INFORMATION TECHNOLOGY                  ,General Fund,240000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2601,INFORMATION TECHNOLOGY                  ,Special Fund,2210328
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2601,INFORMATION TECHNOLOGY                  ,Federal Fund,1517741
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A27,DIVISION OF FINANCE AND ADMINISTRATION ,A2701,DIVISION OF FINANCE AND ADMINISTRATION  ,General Fund,4556075
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A27,DIVISION OF FINANCE AND ADMINISTRATION ,A2701,DIVISION OF FINANCE AND ADMINISTRATION  ,Special Fund,5271145
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A27,DIVISION OF FINANCE AND ADMINISTRATION ,A2701,DIVISION OF FINANCE AND ADMINISTRATION  ,Federal Fund,1454426
S50,MARYLAND AFRICAN AMERICAN MUSEUM CORPORATION ,S50B01,GENERAL ADMINISTRATION ,B0101,GENERAL ADMINISTRATION                  ,General Fund,2000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0001,DIVISION OF THE SECRETARY               ,General Fund,1985850
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0001,DIVISION OF THE SECRETARY               ,Special Fund,270347
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0001,DIVISION OF THE SECRETARY               ,Federal Fund,32000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0003,ATTORNEY GENERAL                        ,General Fund,91664
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0003,ATTORNEY GENERAL                        ,Special Fund,1749517
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0003,ATTORNEY GENERAL                        ,Federal Fund,5564
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0004,MD ENTERPRISE INVESTMENT FUND ADMIN     ,Special Fund,1335481
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0005,MARYLAND BIOTECHNOLOGY CENTER           ,General Fund,3792759
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0008,OFFICE OF ADMINISTRATION AND TECHNOLOGY ,General Fund,3936861
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0008,OFFICE OF ADMINISTRATION AND TECHNOLOGY ,Special Fund,852923
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0008,OFFICE OF ADMINISTRATION AND TECHNOLOGY ,Federal Fund,71436
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00E00,DIVISION OF BUSINESS DEVELOPMENT ,E0001,DIVISION OF MARKETING AND COMMUNICATIONS,General Fund,2573359
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00E00,DIVISION OF BUSINESS DEVELOPMENT ,E0001,DIVISION OF MARKETING AND COMMUNICATIONS,Special Fund,784533
